application_id,candidate_id,job_id,source_id,source_name_raw,application_date,application_status,last_stage,rejection_reason,withdrawal_date,salary_expectation_eur,data_processing_consent
APP000230,CAN14665,JOB0370,SRC004,Employee Referral,2024-04-07,Rejected,Interview,Interview evaluation,,91000.0,True
APP000231,CAN13576,JOB0316,SRC004,Employee Referral,2025-01-05,Rejected,Interview,Interview evaluation,,66500.0,True
APP000232,CAN04359,JOB0184,SRC002,LinkedIn,2024-04-23,Rejected,Application,Minimum requirements not met,,120000.0,True
APP000233,CAN05228,JOB0261,SRC004,Employee Referral,2024-09-19,Rejected,Application,Minimum requirements not met,,88500.0,True
APP000234,CAN10155,JOB0338,SRC006,Federal Employment Agency,2025-09-03,Hired,Hired,Minimum requirements not met,,84500.0,True
APP000235,CAN06633,JOB0331,SRC002,LinkedIn,2025-09-07,Rejected,Application,Minimum requirements not met,,56000.0,True
APP000236,CAN08884,JOB0213,SRC007,University Event,2025-10-20,Rejected,Interview,Interview evaluation,,90500.0,False
APP000237,CAN12076,JOB0403,SRC003,indeed,2025-10-20,Rejected,Application,Minimum requirements not met,,68000.0,True
APP000238,CAN07211,JOB0329,SRC003,Indeed,2024-04-27,Rejected,Screening,Experience mismatch,,105500.0,True
APP000239,CAN02828,JOB0282,SRC007,University Event,2024-11-21,Rejected,Screening,Salary expectations,,67000.0,True
APP000240,CAN00039,JOB0329,SRC001,Career Page,2024-04-24,Rejected,Screening,Skills mismatch,,124500.0,True
APP000241,CAN03450,JOB0412,SRC001,Career Page,2025-09-12,Rejected,Application,Minimum requirements not met,,54000.0,True
APP000242,CAN12802,JOB0272,SRC001,Career Page,2025-09-18,Rejected,Screening,Skills mismatch,,52500.0,True
APP000243,CAN08149,JOB0204,SRC005,recruitment agency,2024-03-11,Hired,Hired,Minimum requirements not met,,81500.0,True
APP000244,CAN05539,JOB0054,SRC001,Career Page,2025-10-25,Rejected,Application,Minimum requirements not met,,83500.0,True
APP000245,CAN11857,JOB0091,SRC003,Indeed,2025-02-11,Rejected,Application,Minimum requirements not met,,52000.0,True
APP000246,CAN03725,JOB0254,SRC001,Career Page,2025-11-09,Rejected,Application,Minimum requirements not met,,103500.0,True
APP000247,CAN11506,JOB0301,SRC006,Federal Employment Agency,2025-05-19,Rejected,Application,Minimum requirements not met,,93500.0,True
APP000248,CAN10458,JOB0232,SRC004,Employee Referral,2024-06-26,Rejected,Screening,Skills mismatch,,104000.0,True
APP000249,CAN11157,JOB0206,SRC003,Indeed,2024-09-12,Rejected,Interview,Interview evaluation,,85000.0,True
APP000250,CAN03843,JOB0027,SRC003,Indeed,2025-01-09,Rejected,Application,Minimum requirements not met,,94000.0,True
APP000251,CAN02830,JOB0215,SRC005,Recruiting Agency,2024-07-02,Rejected,Application,Minimum requirements not met,,61000.0,False
APP000252,CAN04878,JOB0420,SRC002,LinkedIn,2024-10-04,Rejected,Application,Minimum requirements not met,,53500.0,True
APP000253,CAN05137,JOB0043,SRC007,University Event,2024-09-11,Rejected,Application,Minimum requirements not met,,76000.0,True
APP000254,CAN05544,JOB0236,SRC001,Career Page,2025-05-13,Rejected,Interview,Interview evaluation,,102500.0,True
APP000255,CAN01707,JOB0338,SRC003,Indeed,2025-11-15,Rejected,Application,Minimum requirements not met,,98500.0,True
APP000256,CAN12464,JOB0092,SRC001,Career Page,2024-02-02,Rejected,Application,Minimum requirements not met,,75500.0,True
APP000257,CAN11780,JOB0011,SRC006,Federal Employment Agency,2025-03-24,Rejected,Application,Minimum requirements not met,,88000.0,True
APP000258,CAN10885,JOB0419,SRC004,Mitarbeiterempfehlung,2025-03-30,Rejected,Interview,Interview evaluation,,110000.0,True
APP000259,CAN08678,JOB0105,SRC001,Career Page,2025-05-04,Rejected,Application,Minimum requirements not met,,108500.0,True
APP000260,CAN07686,JOB0163,SRC001,Career Page,2024-03-30,Rejected,Screening,Skills mismatch,,87000.0,True
APP000261,CAN06532,JOB0179,SRC001,Career Page,2025-01-23,Rejected,Screening,Salary expectations,,88000.0,True
APP000262,CAN08708,JOB0182,SRC005,recruitment agency,2025-03-23,Offer declined,Offer,,,124500.0,True
APP000263,CAN13406,JOB0154,SRC003,Indeed,2025-12-09,Rejected,Interview,Interview evaluation,,90000.0,True
APP000264,CAN01868,JOB0157,SRC002,LinkedIn,2024-10-25,Rejected,Application,Minimum requirements not met,,101500.0,True
APP000265,CAN01684,JOB0132,SRC003,Indeed,2024-12-14,Rejected,Interview,Position cancelled,,66000.0,True
APP000266,CAN01636,JOB0068,SRC001,Careers Page,2024-12-01,Rejected,Application,Minimum requirements not met,,78500.0,True
APP000267,CAN13075,JOB0137,SRC003,Indeed,2024-12-27,Rejected,Application,Minimum requirements not met,,83500.0,True
APP000268,CAN13651,JOB0118,SRC001,Career Page,2025-03-01,Rejected,Application,Minimum requirements not met,,103000.0,True
APP000269,CAN01440,JOB0049,SRC003,Indeed,2025-10-04,Rejected,Application,Minimum requirements not met,,62500.0,True
APP000270,CAN02587,JOB0403,SRC002,LinkedIn,2025-11-14,In process,Application,,,65500.0,True
APP000271,CAN01420,JOB0066,SRC003,Indeed,2024-02-22,Rejected,Interview,Position cancelled,,51000.0,False
APP000272,CAN10643,JOB0026,SRC001,Career Page,2025-08-22,Rejected,Application,Minimum requirements not met,,52500.0,True
APP000273,CAN02284,JOB0220,SRC004,Employee Referral,2024-07-28,Rejected,Interview,Team fit,,85500.0,True
APP000274,CAN08011,JOB0271,SRC004,Employee Referral,2025-09-24,Rejected,Screening,Experience mismatch,,76000.0,False
APP000275,CAN00606,JOB0162,SRC003,Indeed,2025-02-20,Rejected,Application,Minimum requirements not met,,111500.0,True
APP000276,CAN05439,JOB0401,SRC004,Employee Referral,2024-10-13,Hired,Hired,Minimum requirements not met,,97000.0,True
APP000277,CAN13312,JOB0395,SRC004,Mitarbeiterempfehlung,2024-05-14,Hired,Hired,Minimum requirements not met,,57500.0,True
APP000278,CAN02280,JOB0123,SRC003,Indeed,2024-08-08,Hired,Hired,Minimum requirements not met,,74000.0,True
APP000279,CAN06757,JOB0220,SRC006,Federal Employment Agency,2024-08-29,Rejected,Screening,Skills mismatch,,90000.0,True
APP000280,CAN01730,JOB0353,SRC002,LinkedIn,2025-05-11,Rejected,Application,Minimum requirements not met,,88000.0,True
APP000281,CAN10629,JOB0322,SRC001,Career Page,2024-05-08,Rejected,Application,Minimum requirements not met,,79000.0,True
APP000282,CAN12422,JOB0014,SRC001,career page,2025-10-10,Rejected,Application,Minimum requirements not met,,93000.0,True
APP000283,CAN06740,JOB0217,SRC002,LinkedIn,2024-08-08,Rejected,Screening,Skills mismatch,,61500.0,True
APP000284,CAN12880,JOB0237,SRC005,Recruiting Agency,2024-03-22,Rejected,Interview,Experience mismatch,,55500.0,True
APP000285,CAN09680,JOB0215,SRC002,LinkedIn,2024-08-05,Rejected,Screening,Experience mismatch,,59500.0,True
APP000286,CAN12919,JOB0223,SRC002,linkedin,2025-03-02,Rejected,Screening,Experience mismatch,,84500.0,True
APP000287,CAN06247,JOB0023,SRC001,Career Page,2024-08-24,Rejected,Interview,Interview evaluation,,54500.0,True
APP000288,CAN03718,JOB0331,SRC001,Career Page,2025-09-12,Withdrawn,Screening,,2025-09-17,61000.0,False
APP000289,CAN04368,JOB0002,SRC003,Indeed,2025-05-26,Hired,Hired,Minimum requirements not met,,56500.0,True
APP000290,CAN00633,JOB0205,SRC002,LinkedIn,2025-03-07,Rejected,Screening,Experience mismatch,,83500.0,True
APP000291,CAN10891,JOB0005,SRC005,Recruiting Agency,2024-12-27,Rejected,Application,Minimum requirements not met,,103500.0,True
APP000292,CAN06436,JOB0107,SRC003,Indeed,2024-10-29,Rejected,Application,Minimum requirements not met,,75500.0,True
APP000293,CAN09461,JOB0027,SRC002,LinkedIn,2025-02-20,Rejected,Application,Minimum requirements not met,,70500.0,True
APP000294,CAN14430,JOB0203,SRC002,LinkedIn,2024-03-21,Rejected,Application,Minimum requirements not met,,57500.0,True
APP000295,CAN04117,JOB0094,SRC002,LinkedIn,2024-04-28,Rejected,Interview,Experience mismatch,,77500.0,True
APP000296,CAN09432,JOB0257,SRC004,Employee Referral,2024-08-21,Rejected,Application,Minimum requirements not met,,120000.0,True
APP000297,CAN14660,JOB0005,SRC004,employee referral,2024-12-21,Rejected,Screening,Experience mismatch,,114500.0,True
APP000298,CAN11613,JOB0402,SRC001,Career Page,2025-02-28,Rejected,Application,Minimum requirements not met,,66000.0,True
APP000299,CAN01845,JOB0012,SRC002,LinkedIn,2025-09-14,Rejected,Interview,Team fit,,59500.0,True
APP000300,CAN13121,JOB0276,SRC004,Employee Referral,2024-10-29,Rejected,Application,Minimum requirements not met,,48500.0,True
APP000301,CAN08871,JOB0237,SRC002,LinkedIn,2024-02-08,Rejected,Application,Minimum requirements not met,,50500.0,True
APP000302,CAN03855,JOB0193,SRC002,LinkedIn,2024-09-15,Rejected,Screening,Salary expectations,,68000.0,True
APP000303,CAN12078,JOB0285,SRC001,Career Page,2024-10-13,Rejected,Interview,Technical skills,,76000.0,True
APP000304,CAN00653,JOB0239,SRC002,LinkedIn,2025-08-19,Rejected,Application,Minimum requirements not met,,82500.0,True
APP000305,CAN03875,JOB0243,SRC004,Employee Referral,2024-02-06,Rejected,Application,Minimum requirements not met,,53500.0,True
APP000306,CAN09549,JOB0161,SRC002,LinkedIn,2025-03-06,Rejected,Application,Minimum requirements not met,,87500.0,True
APP000307,CAN09251,JOB0300,SRC003,indeed,2025-03-14,Rejected,Application,Minimum requirements not met,,117500.0,True
APP000308,CAN09059,JOB0204,SRC002,LinkedIn,2024-03-24,Rejected,Screening,Skills mismatch,,83500.0,True
APP000309,CAN03747,JOB0034,SRC003,Indeed,2025-07-09,Rejected,Interview,Experience mismatch,,85000.0,True
APP000310,CAN09412,JOB0140,SRC006,Federal Employment Agency,2024-08-19,Rejected,Interview,Technical skills,,69000.0,True
APP000311,CAN06453,JOB0273,SRC002,LinkedIn,2025-10-14,Rejected,Interview,Experience mismatch,,85500.0,True
APP000312,CAN01178,JOB0300,SRC004,Employee Referral,2025-02-25,Rejected,Application,Minimum requirements not met,,121000.0,True
APP000313,CAN00803,JOB0241,SRC003,Indeed.de,2024-03-07,Rejected,Application,Minimum requirements not met,,75500.0,True
APP000314,CAN13836,JOB0351,SRC001,Career Page,2024-10-27,Rejected,Application,Minimum requirements not met,,79000.0,True
APP000315,CAN06108,JOB0226,SRC001,Career Page,2025-11-29,Rejected,Application,Minimum requirements not met,,77500.0,True
APP000316,CAN10291,JOB0030,SRC006,Federal Employment Agency,2024-04-23,Rejected,Application,Minimum requirements not met,,84500.0,True
APP000317,CAN05305,JOB0106,SRC005,Recruiting Agency,2025-07-04,Rejected,Application,Minimum requirements not met,,,True
APP000318,CAN10376,JOB0037,SRC003,Indeed,2025-09-05,Rejected,Screening,Skills mismatch,,90500.0,True
APP000319,CAN00759,JOB0130,SRC002,LinkedIn,2025-07-01,Rejected,Application,Minimum requirements not met,,85000.0,True
APP000320,CAN13584,JOB0391,SRC001,Career Page,2025-07-17,Rejected,Application,Minimum requirements not met,,86000.0,True
APP000321,CAN03226,JOB0205,SRC002,LinkedIn,2025-04-21,Rejected,Application,Minimum requirements not met,,77000.0,True
APP000322,CAN07503,JOB0029,SRC003,Indeed,2025-08-11,Rejected,Application,Minimum requirements not met,,94000.0,True
APP000323,CAN14439,JOB0312,SRC007,University Event,2024-07-09,Rejected,Screening,Skills mismatch,,97000.0,True
APP000324,CAN14312,JOB0075,SRC001,Career Page,2024-11-22,Rejected,Interview,Interview evaluation,,85500.0,True
APP000325,CAN13845,JOB0410,SRC001,Career Page,2024-10-10,Rejected,Interview,Technical skills,,77000.0,True
APP000326,CAN01997,JOB0415,SRC004,Employee Referral,2024-01-23,Rejected,Screening,Skills mismatch,,80000.0,True
APP000327,CAN06851,JOB0068,SRC001,Career Page,2024-12-24,Rejected,Screening,Salary expectations,,86500.0,True
APP000328,CAN08080,JOB0353,SRC004,Employee Referral,2025-04-13,Rejected,Screening,Skills mismatch,,78500.0,True
APP000329,CAN05100,JOB0100,SRC002,LinkedIn,2025-05-25,Rejected,Screening,Skills mismatch,,45500.0,True
APP000330,CAN08400,JOB0076,SRC004,Employee Referral,2025-02-02,Rejected,Interview,Technical skills,,66500.0,True
APP000331,CAN08371,JOB0151,SRC003,Indeed.de,2025-10-04,Rejected,Screening,Location,,63500.0,True
APP000332,CAN01196,JOB0266,SRC003,Indeed,2025-05-09,Rejected,Application,Minimum requirements not met,,76500.0,True
APP000333,CAN13400,JOB0376,SRC001,Career Page,2024-11-13,Rejected,Screening,Skills mismatch,,93500.0,True
APP000334,CAN13982,JOB0076,SRC002,Linked In,2025-04-03,Rejected,Interview,Position already filled,,72000.0,True
APP000335,CAN09996,JOB0322,SRC003,Indeed,2024-04-20,Rejected,Screening,Salary expectations,,77500.0,True
APP000336,CAN11068,JOB0378,SRC001,Career Page,2024-05-01,Rejected,Application,Minimum requirements not met,,104000.0,True
APP000337,CAN03838,JOB0113,SRC007,University Event,2024-11-14,Rejected,Application,Minimum requirements not met,,73500.0,True
APP000338,CAN11557,JOB0355,SRC003,Indeed,2025-09-12,Rejected,Interview,Interview evaluation,,71500.0,True
APP000339,CAN01742,JOB0125,SRC001,Careers Page,2025-04-04,Withdrawn,Screening,,2025-04-09,77000.0,True
APP000340,CAN09611,JOB0172,SRC001,Career Page,2025-05-04,Rejected,Application,Minimum requirements not met,,95000.0,True
APP000341,CAN03984,JOB0148,SRC002,LinkedIn,2024-12-08,Rejected,Interview,Experience mismatch,,50500.0,True
APP000342,CAN08545,JOB0336,SRC002,LinkedIn,2025-03-29,Rejected,Application,Minimum requirements not met,,52000.0,True
APP000343,CAN10463,JOB0179,SRC001,Career Page,2025-01-31,Rejected,Application,Minimum requirements not met,,79500.0,True
APP000344,CAN08579,JOB0129,SRC002,LinkedIn,2025-05-31,Rejected,Screening,Salary expectations,,67000.0,True
APP000345,CAN10316,JOB0407,SRC002,LinkedIn,2024-06-25,Rejected,Application,Minimum requirements not met,,60500.0,True
APP000346,CAN10648,JOB0083,SRC003,Indeed,2024-08-11,Rejected,Application,Minimum requirements not met,,82000.0,True
APP000347,CAN08078,JOB0329,SRC003,Indeed,2024-05-27,Rejected,Application,Minimum requirements not met,,112500.0,True
APP000348,CAN13705,JOB0038,SRC003,Indeed,2025-12-07,Rejected,Screening,Location,,89000.0,True
APP000349,CAN04042,JOB0360,SRC003,Indeed,2024-07-13,Rejected,Interview,Experience mismatch,,36500.0,True
APP000350,CAN01790,JOB0240,SRC003,Indeed.de,2025-02-27,Rejected,Screening,Skills mismatch,,68000.0,True
APP000351,CAN02849,JOB0318,SRC006,Federal Employment Agency,2025-05-29,Rejected,Application,Minimum requirements not met,,66500.0,True
APP000352,CAN08063,JOB0145,SRC002,LinkedIn,2025-01-12,Rejected,Application,Minimum requirements not met,,105000.0,True
APP000353,CAN11629,JOB0342,SRC004,Employee Referral,2025-08-06,Rejected,Interview,Interview evaluation,,67000.0,True
APP000354,CAN03866,JOB0090,SRC002,LinkedIn,2025-01-11,Rejected,Interview,Technical skills,,74000.0,False
APP000355,CAN08876,JOB0082,SRC001,Career Page,2025-03-02,Rejected,Screening,Salary expectations,,72500.0,True
APP000356,CAN00711,JOB0076,SRC003,Indeed,2025-03-18,Rejected,Screening,Experience mismatch,,60000.0,False
APP000357,CAN02305,JOB0202,SRC003,Indeed.de,2025-07-15,Rejected,Screening,Salary expectations,,56000.0,True
APP000358,CAN04227,JOB0291,SRC001,Career Page,2025-07-30,Rejected,Application,Minimum requirements not met,,67500.0,True
APP000359,CAN08576,JOB0061,SRC002,LinkedIn,2025-03-19,Rejected,Application,Minimum requirements not met,,75000.0,True
APP000360,CAN02774,JOB0370,SRC003,Indeed,2024-03-18,Rejected,Application,Minimum requirements not met,,78500.0,True
APP000361,CAN06837,JOB0269,SRC001,Careers Page,2025-10-11,Rejected,Screening,Experience mismatch,,84000.0,True
APP000362,CAN00611,JOB0075,SRC005,Recruiting Agency,2024-10-10,Rejected,Application,Minimum requirements not met,,78500.0,True
APP000363,CAN03444,JOB0259,SRC003,Indeed,2025-05-18,Rejected,Application,Minimum requirements not met,,76500.0,True
APP000364,CAN00753,JOB0346,SRC002,LinkedIn,2024-04-18,Rejected,Screening,Skills mismatch,,75000.0,True
APP000365,CAN01788,JOB0193,SRC003,Indeed,2024-11-13,Rejected,Application,Minimum requirements not met,,54000.0,True
APP000366,CAN10420,JOB0248,SRC006,Federal Employment Agency,2025-05-04,Rejected,Screening,Location,,79500.0,True
APP000367,CAN00192,JOB0113,SRC007,University Event,2024-11-20,Rejected,Screening,Salary expectations,,,True
APP000368,CAN05541,JOB0079,SRC001,Career Page,2025-02-20,Rejected,Interview,Interview evaluation,,91500.0,True
APP000369,CAN10156,JOB0230,SRC004,Employee Referral,2025-11-29,Rejected,Screening,Skills mismatch,,56000.0,True
APP000370,CAN01019,JOB0135,SRC001,Career Page,2024-08-24,Rejected,Application,Minimum requirements not met,,60500.0,True
APP000371,CAN07502,JOB0318,SRC002,LinkedIn,2025-05-25,Rejected,Application,Minimum requirements not met,,67000.0,True
APP000372,CAN04912,JOB0132,SRC003,Indeed,2024-11-19,Rejected,Application,Minimum requirements not met,,65000.0,True
APP000373,CAN10714,JOB0393,SRC002,LinkedIn,2024-10-01,Rejected,Interview,Team fit,,94500.0,False
APP000374,CAN05143,JOB0171,SRC006,Federal Employment Agency,2024-05-09,Rejected,Screening,Experience mismatch,,80000.0,True
APP000375,CAN08030,JOB0361,SRC004,Employee Referral,2025-01-19,Rejected,Application,Minimum requirements not met,,96000.0,True
APP000376,CAN06061,JOB0124,SRC002,LinkedIn,2025-07-23,Rejected,Application,Minimum requirements not met,,88000.0,True
APP000377,CAN07499,JOB0281,SRC004,Employee Referral,2025-10-06,Rejected,Application,Minimum requirements not met,,66500.0,True
APP000378,CAN14561,JOB0285,SRC002,LinkedIn,2024-11-02,Rejected,Application,Minimum requirements not met,,54000.0,True
APP000379,CAN03317,JOB0355,SRC002,LinkedIn,2025-07-21,Rejected,Screening,Skills mismatch,,84000.0,True
APP000380,CAN04313,JOB0370,SRC005,Recruiting Agency,2024-03-03,Rejected,Application,Minimum requirements not met,,75000.0,True
APP000381,CAN14766,JOB0057,SRC003,Indeed,2024-05-08,Rejected,Application,Minimum requirements not met,,96000.0,True
APP000382,CAN01941,JOB0249,SRC006,Federal Employment Agency,2025-03-12,Rejected,Screening,Skills mismatch,,58500.0,True
APP000383,CAN03068,JOB0041,SRC002,LinkedIn,2024-09-04,Rejected,Screening,Experience mismatch,,62000.0,True
APP000384,CAN06721,JOB0231,SRC003,Indeed,2025-09-26,Rejected,Application,Minimum requirements not met,,104000.0,True
APP000385,CAN03258,JOB0353,SRC006,Federal Employment Agency,2025-04-12,Rejected,Application,Minimum requirements not met,,89000.0,True
APP000386,CAN09629,JOB0129,SRC002,LinkedIn,2025-06-04,Rejected,Application,Minimum requirements not met,,80000.0,True
APP000387,CAN06461,JOB0196,SRC007,University Event,2025-03-11,Rejected,Application,Minimum requirements not met,,100500.0,True
APP000388,CAN12410,JOB0336,SRC002,LinkedIn,2025-04-08,Rejected,Application,Minimum requirements not met,,47500.0,True
APP000389,CAN06788,JOB0061,SRC002,LinkedIn,2025-02-25,Rejected,Interview,Technical skills,,80500.0,True
APP000390,CAN01341,JOB0046,SRC003,Indeed,2025-08-07,Rejected,Application,Minimum requirements not met,,66500.0,True
APP000391,CAN01111,JOB0033,SRC004,Employee Referral,2025-05-06,Rejected,Screening,Experience mismatch,,68500.0,True
